# t y1 y2 
  1.7400000000000013E-01   1.0257322579114354E-04   9.8632639884555307E-01
  1.7500000000000013E-01   1.0256502149203102E-04   9.8624750772424563E-01
  1.7600000000000013E-01   1.0255681784913774E-04   9.8616862291302732E-01
  1.7700000000000013E-01   1.0254861486241120E-04   9.8608974441139330E-01
  1.7800000000000013E-01   1.0254041253179889E-04   9.8601087221883887E-01
  1.7900000000000013E-01   1.0253221085724836E-04   9.8593200633485911E-01
  1.8000000000000013E-01   1.0252400983870712E-04   9.8585314675894931E-01
  1.8100000000000013E-01   1.0251580947612268E-04   9.8577429349060497E-01
  1.8200000000000013E-01   1.0250760976944246E-04   9.8569544652932140E-01
  1.8300000000000013E-01   1.0249941071860700E-04   9.8561660587460287E-01
  1.8400000000000014E-01   1.0249121232356947E-04   9.8553777152593758E-01
  1.8500000000000014E-01   1.0248301458427723E-04   9.8545894348282137E-01
  1.8600000000000014E-01   1.0247481750067770E-04   9.8538012174474987E-01
  1.8700000000000014E-01   1.0246662107271830E-04   9.8530130631121882E-01
  1.8800000000000014E-01   1.0245842530034640E-04   9.8522249718172394E-01
  1.8900000000000014E-01   1.0245023018350943E-04   9.8514369435576099E-01
  1.9000000000000014E-01   1.0244203572215476E-04   9.8506489783282591E-01
  1.9100000000000014E-01   1.0243384191622981E-04   9.8498610761241456E-01
  1.9200000000000014E-01   1.0242564876568197E-04   9.8490732369402278E-01
  1.9300000000000014E-01   1.0241745627045864E-04   9.8482854607714676E-01
  1.9400000000000014E-01   1.0240926443050720E-04   9.8474977476128234E-01
  1.9500000000000015E-01   1.0240107324577507E-04   9.8467100974592559E-01
  1.9600000000000015E-01   1.0239288271620962E-04   9.8459225103057268E-01
  1.9700000000000015E-01   1.0238469284175826E-04   9.8451349861471982E-01
  1.9800000000000015E-01   1.0237650362236836E-04   9.8443475249786305E-01
  1.9900000000000015E-01   1.0236831505798734E-04   9.8435601267949879E-01
  2.0000000000000015E-01   1.0236012714858858E-04   9.8427727915912200E-01
  2.0100000000000015E-01   1.0235193989410713E-04   9.8419855193622963E-01
  2.0200000000000015E-01   1.0234375329448440E-04   9.8411983101031830E-01
  2.0300000000000015E-01   1.0233556734966845E-04   9.8404111638088432E-01
  2.0400000000000015E-01   1.0232738205960736E-04   9.8396240804742430E-01
  2.0500000000000015E-01   1.0231919742424925E-04   9.8388370600943453E-01
  2.0600000000000016E-01   1.0231101344354224E-04   9.8380501026641154E-01
  2.0700000000000016E-01   1.0230283011743448E-04   9.8372632081785194E-01
  2.0800000000000016E-01   1.0229464744587416E-04   9.8364763766325225E-01
  2.0900000000000016E-01   1.0228646542880947E-04   9.8356896080210920E-01
